duration,follows_50/50,follows_ball_recovery,follows_block,follows_carry,follows_clearance,follows_dispossessed,follows_dribble,follows_duel,follows_error,follows_goalkeeper,follows_interception,follows_miscontrol,follows_pass,pass_aerial_won,pass_angle,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_height_name,pass_length,pass_switch,pass_through_ball,play_pattern_name,shot_aerial_won,shot_body_part_name,shot_first_time,shot_one_on_one,shot_open_goal,shot_technique_normal,shot_technique_half_volley,shot_technique_lob,under_pressure,goal,distance,angle,build_up_duration,direct_free_kick,shot_cone,num_players_in_shot_cone,distance_to_nearest_opponent,pass_angle_na,pass_length_na,distance_to_nearest_opponent_na
1.211409,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,0,1,0,0,0,18.416568627190024,0.18568150568712688,33.61164999999999,1,72.40000000000009,0,9.83107318658548,True,True,False
0.34158299999999997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,32.13502761785027,0.046695004043330435,0.0,1,128.4000000000001,0,10.84066418629412,True,True,False
1.740336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Kick Off,0,foot,1,0,0,0,1,0,0,0,29.56095397648729,0.17682779041771574,27.536896999999996,0,116.40000000000009,0,5.48178802946631,True,True,False
0.479972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Corner,0,foot,1,0,0,1,0,0,0,0,20.01924074484345,0.517287380327621,11.9649,0,69.59999999999991,0,2.549509756796384,True,True,False
0.5200130000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,Regular Play,0,foot,1,0,0,1,0,0,0,0,8.595929269136644,0.5104883219167761,63.76470005999999,0,30.0,0,0.8999999999999986,True,True,False
1.2593450000000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,30.46473370965189,0.48860571479643117,0.0,1,107.59999999999991,0,8.841379982785492,True,True,False
0.163432,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Goal Kick,0,foot,0,0,0,1,0,0,0,0,31.918803235710453,0.3485033376374085,37.458078,0,120.0,0,10.845275469069465,True,True,False
0.21997600000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,1,0,0,0,0,0,0,0,20.28324431643025,0.35761660269291196,7.425396999999999,1,76.0,0,5.154609587543954,True,True,False
0.055829,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Throw In,0,foot,0,0,0,1,0,0,0,0,17.507141400011598,0.028563657838759995,38.361641,0,70.0,0,7.871467461661768,True,True,False
1.077326,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Goal Kick,0,foot,1,0,0,1,0,0,0,0,14.213022197970425,0.7903732467283024,29.514615000000003,0,40.0,0,8.73212459828649,True,True,False
1.003865,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Throw In,0,foot,1,0,0,0,1,0,0,0,10.68503626573162,0.5516549825285473,18.131632,0,36.399999999999636,0,9.33809402394301,True,True,False
0.305226,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,13.600367642089678,1.021549817451365,35.515905,1,28.399999999999636,0,7.3061617830431365,True,True,False
1.0653,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,31.2488399784696,0.21936314916402214,0.0,1,122.0,0,10.662551289442877,True,True,False
0.289851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Throw In,0,foot,1,0,0,1,0,0,0,0,23.309440147716973,0.555870809154158,102.33099999999999,0,79.19999999999982,0,5.412023651093926,True,True,False
0.9753,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,Regular Play,0,foot,1,0,0,1,0,0,0,0,20.407106605298065,1.0698852731878392,13.374879,0,39.19999999999982,0,15.615697230671453,True,True,False
1.1529639999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,Regular Play,0,foot,1,0,0,1,0,0,0,1,16.0,0.0,30.008094999999997,0,64.0,0,8.203657720797475,True,True,False
0.333933,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,28.018922177699835,0.8207369806501001,5.338515,1,76.40000000000009,0,4.964876634922569,True,True,False
1.148147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,Regular Play,0,foot,1,0,0,1,0,0,0,1,15.689486925964156,0.19239560151592236,6.124034,0,61.600000000000364,0,9.100549433962765,True,True,False
0.2246,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Goal Kick,0,foot,0,0,0,1,0,0,0,0,12.45351356043747,0.5969110538492554,34.82588500200001,0,41.19999999999982,0,5.024937810560441,True,True,False
1.042745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Corner,0,foot,1,0,0,0,1,0,0,0,21.211553455605276,0.03300687620898092,2.4111,0,84.80000000000018,0,8.881441324469806,True,True,False
1.13927,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,31.483646548644895,0.15627162600326872,0.0,1,124.40000000000009,0,6.053924347066125,True,True,False
1.272114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Corner,0,foot,1,0,0,1,0,0,0,0,16.177144370994533,0.2434794138753641,1.5847559999999998,0,62.80000000000018,0,6.543699259593151,True,True,False
1.052182,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Keeper,0,foot,0,1,0,1,0,0,0,0,15.608331108738057,0.4722433858267568,6.156805,0,55.600000000000364,0,18.704277585621956,True,True,False
1.403773,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,29.52371927789586,0.4863709698424472,25.556109000000003,1,104.40000000000009,1,5.745432968889283,True,True,False
1.31633,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,28.78367592924851,0.29977607009997964,0.0,1,110.0,0,5.015974481593783,True,True,False
1.142468,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,28.848743473503312,0.4481449750757897,0.0,1,104.0,0,5.544366510251643,True,True,False
0.9982,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,24.07592158153037,0.35196474716090675,0.0,1,90.40000000000009,0,6.413267497929587,True,True,False
2.2646330000000003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Counter,0,foot,0,0,0,0,1,0,0,0,42.573465914816005,0.702256931509007,27.380167,0,130.0,0,5.950630218724741,True,True,False
0.23417800000000003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,Regular Play,0,foot,0,0,0,0,1,0,0,0,18.428781837115555,0.7162776825502659,39.124627,0,55.600000000000364,0,6.158733636065134,True,True,False
1.3372190000000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,27.518175811634027,0.036347621019020664,0.0,1,110.0,0,3.443835071544514,True,True,False
1.4237959999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Keeper,0,foot,1,0,0,0,0,1,0,1,9.625487000666508,0.41716947764980317,21.896800000000002,0,35.19999999999982,0,11.200892821556682,True,True,False
0.71629,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Goal Kick,0,foot,1,0,0,1,0,0,0,0,19.799494943053478,0.7925408990668615,44.78506600000001,0,55.600000000000364,0,5.807753438292647,True,True,False
1.503555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,24.08318915758459,0.08314123188844122,0.0,1,96.0,0,2.376972864800947,True,True,False
1.796157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Throw In,0,foot,0,0,0,1,0,0,0,0,31.657068720903396,0.3347368373168146,8.297142999999998,0,119.59999999999991,0,10.255242561733969,True,True,False
0.220306,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,Regular Play,0,foot,0,0,0,1,0,0,0,0,26.97869529832753,0.5283412573848099,60.74431099999999,0,93.19999999999982,0,8.052949770115289,True,True,False
0.3544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Goal Kick,0,foot,0,0,0,1,0,0,0,0,18.717104476921634,1.0569516870689217,25.7778,0,36.80000000000018,0,9.504735661763561,True,True,False
0.3244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,1,0,15.383432646844463,0.5393046735306505,20.970438009999995,1,52.80000000000018,0,4.080441152620636,True,True,False
0.6985680000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Throw In,0,foot,1,0,0,1,0,0,1,1,11.35693620656557,0.8726758763469099,40.819876,0,29.199999999999818,0,5.661271941887256,True,True,False
0.405469,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,23.21120419107979,0.32447534329357386,0.0,1,88.0,0,6.236184731067547,True,True,False
0.567284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Corner,0,foot,1,0,0,1,0,0,1,0,27.754098796394018,0.18114257416707796,1.3926000000000003,0,109.19999999999982,0,6.801470429252782,True,True,False
0.967101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,1,0,0,0,1,0,1,1,5.948108943185224,0.2898464899116201,1.941996,1,22.800000000000182,0,5.503635162326804,True,True,False
0.0091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Corner,0,foot,1,0,0,0,0,0,0,0,12.205326705991931,0.13146869568686917,34.48120300000001,0,48.399999999999636,0,6.400000000000006,True,True,False
0.891776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,30.263013729633734,0.7175866057955043,0.0,1,91.19999999999982,0,13.699999999999996,True,True,False
0.22699999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Corner,0,foot,1,0,0,0,0,0,0,0,20.220039564748635,0.6415228720068826,7.235224,0,64.80000000000018,0,8.914033879226622,True,True,False
1.358333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Corner,0,foot,1,0,0,0,1,0,0,0,30.675723300355934,0.3320594675428855,2.104392,0,116.0,0,1.9849433241279213,True,True,False
1.1539,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,33.22800024076081,0.1785076055849553,0.0,1,130.80000000000018,0,4.957822102496221,True,True,False
1.324858,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,26.148996156640504,0.06122606246997411,0.0,1,104.40000000000009,0,5.852349955359813,True,True,False
0.332072,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,Regular Play,0,foot,0,0,0,1,0,0,0,0,12.961867149450347,1.1831267484208978,23.242732003,0,19.600000000000364,0,7.569015788066496,True,True,False
0.336079,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,1,0,0,0,1,0,0,0,19.88617610301186,0.1973955598498807,12.944433,1,78.0,1,12.000416659433121,True,True,False
1.29726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,32.45797282641047,0.5657840382208483,0.0,1,109.59999999999991,0,11.38639539099182,True,True,False
1.898206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,Regular Play,0,foot,1,0,0,0,1,0,0,0,27.940651388255066,0.10038090308297083,29.470681,0,111.19999999999982,0,6.103277807866846,True,True,False
1.6664349999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,33.885985303662046,0.15107876652754065,0.0,1,134.0,0,10.509519494249012,True,True,False
0.542131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Throw In,0,foot,1,0,0,0,1,0,1,0,22.02271554554524,0.8818719385800352,9.402999999999999,0,56.0,0,4.404543109109053,True,True,False
2.016107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Corner,0,foot,1,0,0,0,0,0,0,0,14.483784035948613,0.15947336944865934,1.1647860000000003,0,57.19999999999982,0,7.605918747922571,True,True,False
1.2796,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,27.965872058636045,0.2345714066195618,0.0,1,108.80000000000018,0,7.4706090782479055,True,True,False
0.3618,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,26.155305389155757,0.5784588848300276,0.0,1,87.59999999999991,0,11.428473213863702,True,True,False
0.162218,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,25.58534736914861,0.444419209901099,13.377585999999999,1,92.40000000000009,0,7.602631123499294,True,True,False
1.932986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,Regular Play,0,foot,0,0,0,1,0,0,0,0,32.96558811852141,0.10027233488085258,5.505014000000001,0,131.19999999999982,0,5.108815909777914,True,True,False
0.9035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Throw In,0,foot,0,1,0,1,0,0,1,0,22.063997824510412,0.6244644241412691,9.390920999999999,0,71.59999999999991,0,5.246903848937951,True,True,False
1.046308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,28.921445330411824,0.7927329951824111,0.0,1,81.19999999999982,0,11.3251931550857,True,True,False
0.2146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Counter,0,foot,0,0,0,1,0,0,0,0,15.147607071745682,0.07930353143078699,5.720999999999999,0,60.399999999999636,0,11.072488428533125,True,True,False
0.42375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,Regular Play,0,foot,0,0,0,1,0,0,0,0,13.02459212413195,1.5093353709121309,52.71925000000001,0,3.199999999999818,0,12.133424908079341,True,True,False
1.125294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Throw In,0,foot,0,0,0,1,0,0,0,0,19.059118552545915,0.5647171478041408,111.11578600000003,0,64.40000000000009,0,9.004998611882181,True,True,False
1.129484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Corner,0,foot,1,0,0,0,1,0,1,0,25.646247288833504,0.32544967439232514,1.7251,0,97.19999999999982,0,14.105672617780412,True,True,False
0.698743,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,1,0,11.618089343777664,0.7244979551194604,26.518898999999998,1,34.80000000000018,0,5.643580423808987,True,True,False
1.2957319999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,29.989664886423792,0.2943312675574582,0.0,1,114.80000000000018,0,12.143310915891103,True,True,False
0.50069,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,Regular Play,0,foot,1,0,0,1,0,0,0,0,12.86934341759517,0.39060704369768656,5.5745569999999995,0,47.600000000000364,0,6.481512169239522,True,True,False
0.168419,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Keeper,0,foot,0,0,0,0,1,0,0,0,16.48059464946578,0.346697393284865,26.802818000000002,0,62.0,0,4.596737973824482,True,True,False
0.107223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Corner,0,foot,0,0,0,1,0,0,0,0,16.345335726133,1.0167365392828545,6.062027,0,34.399999999999636,0,6.105735008989499,True,True,False
0.44840100000000005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,26.431988196123278,0.5229002026642384,17.602523,1,91.59999999999991,0,7.410802925459553,True,True,False
0.994301,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,Regular Play,0,foot,0,0,0,1,0,0,1,0,22.21936092690336,0.1036990829734,13.059261000000003,0,88.40000000000009,0,6.5795136598384,True,True,False
0.48631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Throw In,0,foot,1,0,0,0,1,0,0,0,11.314592347937248,0.7978975124168097,7.232797,0,31.60000000000082,0,5.646237685397239,True,True,False
0.140525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Throw In,0,foot,1,0,0,0,1,0,0,0,17.54223474931287,0.9432573741678593,77.56713399999997,0,41.19999999999982,0,1.843908891458575,True,True,False
1.6180430000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,30.06027278652009,0.10330981481723257,0.0,1,119.59999999999991,0,5.300943312279429,True,True,False
1.405451,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,Regular Play,0,foot,1,0,0,0,1,0,0,0,27.29706943977687,0.34376322071973364,10.5535,0,102.80000000000018,0,7.849203781276158,True,True,False
0.8450979999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,1,0,0,0,1,0,0,0,29.28361316504505,0.18199155395670757,3.2659000000000002,1,115.19999999999982,0,7.119691004531021,True,True,False
0.155529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,Regular Play,0,foot,1,0,0,0,1,0,0,0,11.53776408148477,0.9827937232473287,7.714554999999999,0,25.600000000000364,0,5.491812087098394,True,True,False
1.248147,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,24.989797918350604,0.5946617725938195,0.0,1,82.80000000000018,0,4.3566041821583905,True,True,False
0.162496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Goal Kick,0,foot,1,0,0,1,0,0,0,0,25.672748197261622,0.7661168066109822,22.5677,0,74.0,0,3.5355339059327378,True,True,False
1.1856389999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Corner,0,foot,1,0,0,0,0,0,0,0,23.212496634356253,0.450160950840933,1.9818,0,83.59999999999991,0,9.270382947861433,True,True,False
0.950658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,1,24.43808503136038,0.21023594560774614,0.0,1,95.59999999999991,0,4.560701700396551,True,True,False
0.1989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,Regular Play,0,foot,1,0,0,1,0,0,0,0,14.425324953012325,0.5225854815961853,13.8894,0,50.0,0,2.195449840010017,True,True,False
0.8242879999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,32.924762717444146,0.43919596150268936,0.0,1,119.19999999999982,0,13.736083866954223,True,True,False
1.229271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,24.95375723212839,0.30527549255611247,0.0,1,95.19999999999982,0,3.7589892258424964,True,True,False
1.469531,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,Regular Play,0,foot,0,0,0,1,0,0,0,0,13.92838827718412,1.2036224929766774,48.530715003,0,20.0,0,5.9816385714952744,True,True,False
1.243961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Free Kick,0,foot,0,0,0,1,0,0,0,0,26.153584840323518,0.5423867108476867,0.0,1,89.59999999999991,1,2.3600847442411816,True,True,False
0.033166,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,Regular Play,0,foot,1,0,0,1,0,0,0,0,13.416407864998739,0.4636476090008061,52.601800000000004,0,48.0,0,3.7483329627982656,True,True,False
0.9014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,Other,0,head,0,1,0,1,0,0,0,0,9.912618221237011,0.5404195002705843,0.32765599999999995,0,34.0,0,5.162363799656124,True,True,False
1.119699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Corner,0,foot,1,0,0,0,0,0,0,0,21.48534384179132,0.38655643293983416,11.465106002999999,0,79.59999999999991,0,9.211405973031486,True,True,False
0.085717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Kick Off,0,foot,0,0,0,0,1,0,1,0,26.219458423087225,0.09549410368605865,50.74641,0,104.40000000000009,1,7.707788269017249,True,True,False
0.8578600000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,From Throw In,0,foot,1,0,0,1,0,0,0,1,15.606408939919527,0.5382217016114781,46.543831100000006,0,53.600000000000364,0,2.9832867780352554,True,True,False
